"ConPhylum","r.sqr","lntercept","a","RE","TempPref","GenusSpecies","ConGenus","ConFamily","ConOrder","ConClass","Superkingdom","GrowthRate","RateUnit","Optimum.Temp","TempUnit","AverageVolume","VolumeUnit","Sources","Notes","Author","Temp","arrhenius_tmp","x","y","z","E","TCorrected_GrowthRate"
"292","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Thermotalea metallivorans","Thermotalea","Clostridiaceae","Clostridiales","Clostridia","Bacteria",3.59e-06,"s^-1",53.333,"Celsius",1.01e-18,"m^3","corkrey, fierer, gold, patric","158, 4204, 12331, 18707","Madin",326.483,35.5330233863507,-12.5373583554641,-41.4365813430397,35.5330233863507,-0.379084446868582,5.07154875077554e-12
"293","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Halanaerobium sehlinense","Halanaerobium","Halanaerobiaceae","Halanaerobiales","Clostridia","Bacteria",1.78e-05,"s^-1",43,"Celsius",2.09e-18,"m^3","corkrey, engqvist, fierer","160, 555, 1895","Madin",316.15,36.6943794851999,-10.9363121006662,-40.7093676079161,36.6943794851999,-0.379084446868582,1.61907560459668e-11
"294","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Alicyclobacillus acidoterrestris","Alicyclobacillus","Alicyclobacillaceae","Bacillales","Bacilli","Bacteria",2.41e-05,"s^-1",48,"Celsius",1.3e-18,"m^3","corkrey, engqvist, gold, microbe-directory, pasteur, patric, bergeys","357, 555, 12331, 18701, 18707","Madin",321.15,36.1230829028365,-10.6332987174677,-41.1841674094253,36.1230829028365,-0.379084446868582,2.7221946294893e-11
"295","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Anaerobranca gottschalkii","Anaerobranca","Proteinivoraceae","Clostridiales","Clostridia","Bacteria",2.08e-05,"s^-1",52.5,"Celsius",4.86e-19,"m^3","corkrey, engqvist, gold","122, 555, 12331","Madin",325.65,35.6239154744233,-10.780557571257,-42.1680783289745,35.6239154744233,-0.379084446868582,2.8388702074976e-11
"296","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Thermacetogenium phaeum","Thermacetogenium","Thermoanaerobacteraceae","Thermoanaerobacterales","Clostridia","Bacteria",8.4e-06,"s^-1",57.9109,"Celsius",2.5e-18,"m^3","Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes","pg.1256","Hira",331.0609,35.0416738257098,-11.687278852115,-40.5302409420187,35.0416738257098,-0.379084446868582,1.42961278981339e-11
"297","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Geobacillus caldotenax","Geobacillus","Bacillaceae","Bacillales","Bacilli","Bacteria",0.00061292,"s^-1",64.60225872,"Celsius",5.24e-19,"m^3","Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes","pg.159 as Bacillus caldotenax. Length based from Geobacillus thermantarcticus - https://bacdive.dsmz.de/strain/1438","Hira",337.7522587,34.3474477976776,-7.3972761362543,-42.0927952685539,34.3474477976776,-0.379084446868582,1.3571765166178e-09
"298","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Thermoanaerobacter ethanolicus","Thermoanaerobacter","Thermoanaerobacteraceae","Thermoanaerobacterales","Clostridia","Bacteria",3.57e-06,"s^-1",66.25,"Celsius",1.38e-18,"m^3","corkrey, engqvist, gold, microbe-directory, patric, protraits, bergeys","376, 555, 12331, 18701, 18707, 18718","Madin",339.4,34.1806955634824,-12.5429449621727,-41.1244481747237,34.1806955634824,-0.379084446868582,8.42081049966879e-12
"299","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Moorella humiferrea","Moorella","Thermoanaerobacteraceae","Thermoanaerobacterales","Clostridia","Bacteria",4.05e-06,"s^-1",65,"Celsius",4.23e-19,"m^3","corkrey, engqvist, fierer, gold","173, 555, 2716, 12331","Madin",338.15,34.3070473879815,-12.4167936768458,-42.3069147738287,34.3070473879815,-0.379084446868582,9.1062351145183e-12
"300","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Desulfotomaculum alkaliphilum","Desulfotomaculum","Peptococcaceae","Clostridiales","Clostridia","Bacteria",1.39e-06,"s^-1",52.5,"Celsius",1.01e-18,"m^3","corkrey, engqvist, gold","390, 555, 12331","Madin",325.65,35.6239154744233,-13.4862068108217,-41.4365813430397,35.6239154744233,-0.379084446868582,1.89712960981811e-12
"301","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Alkaliphilus transvaalensis","Alkaliphilus","Clostridiaceae","Clostridiales","Clostridia","Bacteria",0.000272,"s^-1",40.0048,"Celsius",1.29e-18,"m^3","Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes","pg.829","Hira",313.1548,37.045346500344,-8.20970849166828,-41.1918894555192,37.045346500344,-0.379084446868582,2.16588217833981e-10
"302","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Geobacillus thermocatenulatus","Geobacillus","Bacillaceae","Bacillales","Bacilli","Bacteria",4.05e-06,"s^-1",62.5,"Celsius",9.92e-18,"m^3","corkrey, engqvist, fierer, genbank, gold, rrndb, bergeys","156, 555, 1803, 6228, 12331, 18723","Madin",335.65,34.5625743311364,-12.4167936768458,-39.151978752596,34.5625743311364,-0.379084446868582,8.26552348148138e-12
"303","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Caloranaerobacter azorensis","Caloranaerobacter","Clostridiaceae","Clostridiales","Clostridia","Bacteria",2.07e-05,"s^-1",62.5,"Celsius",1.4e-19,"m^3","corkrey, engqvist, gold, patric","94, 555, 12331, 18707","Madin",335.65,34.5625743311364,-10.785376857693,-43.4126445302657,34.5625743311364,-0.379084446868582,4.22460089053493e-11
"304","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Thermoanaerobacter siderophilus","Thermoanaerobacter","Thermoanaerobacteraceae","Thermoanaerobacterales","Clostridia","Bacteria",6.7e-05,"s^-1",71.0469,"Celsius",1.46e-18,"m^3","Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes","pg.1236","Hira",344.1969,33.7043363093797,-9.61081793857331,-41.0680952381726,33.7043363093797,-0.379084446868582,1.89315226432736e-10
"305","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Caloramator boliviensis","Caloramator","Clostridiaceae","Clostridiales","Clostridia","Bacteria",5.96e-06,"s^-1",60,"Celsius",4.58e-19,"m^3","corkrey, engqvist, fierer","77, 555, 1195","Madin",333.15,34.8219362876961,-12.030440076887,-42.2274177687608,34.8219362876961,-0.379084446868582,1.10245718104829e-11
"306","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Streptococcus salivarius","Streptococcus","Streptococcaceae","Lactobacillales","Bacilli","Bacteria",0.00059233,"s^-1",45.0524,"Celsius",3.52e-19,"m^3","https://books.google.co.uk/books?id=hPjpBwAAQBAJ&pg=PA114&dq=S.+salivarius+cell+diameter&hl=en&sa=X&ved=0ahUKEwjC0pCfkYrbAhXqK8AKHcGIB38Q6AEILDAB#v=onepage&q=S.%20salivarius%20cell%20diameter&f=false","pg. 114 of reference","Hira",318.2024,36.4577013694615,-7.43144664595558,-42.4906557772769,36.4577013694615,-0.379084446868582,5.89353935432014e-10
"307","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Caloramator fervidus","Caloramator","Clostridiaceae","Clostridiales","Clostridia","Bacteria",9.88e-05,"s^-1",67.743,"Celsius",7.93e-19,"m^3","Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes","pg.836","Hira",340.893,34.0309952807653,-9.22241295321045,-41.6784637312401,34.0309952807653,-0.379084446868582,2.46654146873030e-10
"308","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Geobacillus stearothermophilus","Geobacillus","Bacillaceae","Bacillales","Bacilli","Bacteria",0.00077185,"s^-1",51.6234,"Celsius",1.5e-18,"m^3","Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes","pg.154","Hira",324.7734,35.7200684361649,-7.16672032733642,-41.0410665657847,35.7200684361649,-0.379084446868582,1.01574580343026e-09
"309","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Syntrophothermus lipocalidus","Syntrophothermus","Syntrophomonadaceae","Clostridiales","Clostridia","Bacteria",9.27e-07,"s^-1",55,"Celsius",4.53e-19,"m^3","corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, bergeys","252, 555, 5156, 12331, 13897, 15178, 18701, 18707, 18718, 18723","Madin",328.15,35.3525158441138,-13.8913122713806,-42.2383948273919,35.3525158441138,-0.379084446868582,1.40230867271784e-12
"310","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Caloramator indicus","Caloramator","Clostridiaceae","Clostridiales","Clostridia","Bacteria",0.0005804,"s^-1",65.1783,"Celsius",2.65e-17,"m^3","Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes","Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes, pg.838","Hira",338.3283,34.2889674740361,-7.45179303695424,-38.1693869409006,34.2889674740361,-0.379084446868582,1.31397715149935e-09
"311","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Caminicella sporogenes","Caminicella","Clostridiaceae","Clostridiales","Clostridia","Bacteria",1.91e-05,"s^-1",57.5,"Celsius",1.78e-18,"m^3","corkrey, engqvist, gold","129, 555, 12331","Madin",330.65,35.0852202457158,-10.8658222229117,-40.8699183095888,35.0852202457158,-0.379084446868582,3.19744639577633e-11
"312","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Geosporobacter subterraneus","Geosporobacter","Clostridiaceae","Clostridiales","Clostridia","Bacteria",8.55e-06,"s^-1",42,"Celsius",7.53e-19,"m^3","corkrey, engqvist, fierer, gold","90, 555, 1824, 12331","Madin",315.15,36.810814133733,-11.6695792750156,-41.7302217250751,36.810814133733,-0.379084446868582,7.44121934776202e-12
"313","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Heliobacterium modesticaldum","Heliobacterium","Heliobacteriaceae","Clostridiales","Clostridia","Bacteria",1.09e-05,"s^-1",51,"Celsius",3.47e-18,"m^3","corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, bergeys","106, 555, 4768, 12331, 13062, 14692, 18701, 18707, 18718, 18723","Madin",324.15,35.7887646899458,-11.4267477687292,-40.2023770799341,35.7887646899458,-0.379084446868582,1.39755486910756e-11
"314","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Lactobacillus acidophilus","Lactobacillus","Lactobacillaceae","Lactobacillales","Bacilli","Bacteria",0.00015302,"s^-1",42.0329,"Celsius",2e-18,"m^3","https://books.google.co.uk/books?id=0-VqgLiCPFcC&pg=PA500&dq=Lactobacillus+acidophilus+cell+diameter&hl=en&sa=X&ved=0ahUKEwjr5JO5t4rbAhUSe8AKHc_xDKoQ6AEITzAI#v=snippet&q=L.acidophilus%20&f=false","Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes, pg.491","Hira",315.1829,36.8069716797642,-8.78494192616057,-40.7533844933329,36.8069716797642,-0.379084446868582,1.33370195921035e-10
"315","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Thermaerobacter marianensis","Thermaerobacter","Clostridiales Family XVII. Incertae Sedis","Clostridiales","Clostridia","Bacteria",1.27e-07,"s^-1",75,"Celsius",6.92e-19,"m^3","corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, bergeys","138, 555, 5164, 12331, 13914, 15305, 18701, 18707, 18718, 18723","Madin",348.15,33.3216374385924,-15.8790787504878,-41.8147009972573,33.3216374385924,-0.379084446868582,4.14877438318185e-13
"316","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Bacillus coagulans","Bacillus","Bacillaceae","Bacillales","Bacilli","Bacteria",2.99e-05,"s^-1",50.4,"Celsius",1.44e-18,"m^3","corkrey, engqvist, genbank, gold, jemma-refseq, kegg, pasteur, patric, protraits, rrndb","54, 555, 4812, 7693, 8137, 7175, 8836, 9018, 9264, 9361, 12331, 12464, 15439, 15531, 17434, 18707, 18718, 18723","Madin",323.55,35.8551323574283,-10.4176520775676,-41.0818885603049,35.8551323574283,-0.379084446868582,3.73841202214272e-11
"317","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Natranaerobius trueperi","Natranaerobius","Natranaerobiaceae","Natranaerobiales","Clostridia","Bacteria",6.98e-06,"s^-1",52,"Celsius",6.5e-19,"m^3","corkrey, engqvist, fierer, gold","157, 555, 2812, 12331","Madin",325.15,35.6786962148114,-11.87246164119,-41.8773145899853,35.6786962148114,-0.379084446868582,9.33079905817068e-12
"318","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Tepidimicrobium xylanilyticum","Tepidimicrobium",NA,NA,"Tissierellia","Bacteria",2.94e-06,"s^-1",60,"Celsius",1.21e-18,"m^3","corkrey, engqvist, fierer, gold, bergeys","197, 555, 4133, 12331","Madin",333.15,34.8219362876961,-12.7371009766137,-41.2559113142842,34.8219362876961,-0.379084446868582,5.43829549040600e-12
"319","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Desulfotomaculum putei","Desulfotomaculum","Peptococcaceae","Clostridiales","Clostridia","Bacteria",8.17e-05,"s^-1",60.1536,"Celsius",2.11e-18,"m^3","Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes","pg.993, Table 186","Hira",333.3036,34.8058889080284,-9.41245655609832,-40.6998437264049,34.8058889080284,-0.379084446868582,1.52047567407634e-10
"320","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Natronovirga wadinatrunensis","Natronovirga","Natranaerobiaceae","Natranaerobiales","Clostridia","Bacteria",1.12e-05,"s^-1",51.5,"Celsius",5.77e-19,"m^3","corkrey, engqvist, fierer, gold","157, 555, 2812, 2823, 12331","Madin",324.65,35.7336456930416,-11.3995967796632,-41.9964446863669,35.7336456930416,-0.379084446868582,1.46634063192045e-11
"321","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Thermoanaerobacter wiegelii","Thermoanaerobacter","Thermoanaerobacteraceae","Thermoanaerobacterales","Clostridia","Bacteria",5.96e-06,"s^-1",64.5,"Celsius",1.34e-18,"m^3","corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, protraits, rrndb, bergeys","221, 555, 5245, 12331, 13918, 15518, 18701, 18707, 18718, 18723","Madin",337.65,34.3578500644038,-12.030440076887,-41.15386205993,34.3578500644038,-0.379084446868582,1.31451708020012e-11
"322","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Sulfobacillus thermosulfidooxidans","Sulfobacillus","Clostridiales Family XVII. Incertae Sedis","Clostridiales","Clostridia","Bacteria",8.16e-06,"s^-1",50,"Celsius",1.26e-18,"m^3","corkrey, engqvist, gold, microbe-directory, patric, bergeys","140, 555, 12331, 18701, 18707","Madin",323.15,35.8995143872689,-11.7162663889883,-41.2154199529294,35.8995143872689,-0.379084446868582,1.00322727607583e-11
"323","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Bacillus infernus","Bacillus","Bacillaceae","Bacillales","Bacilli","Bacteria",0.00031943,"s^-1",59.9445,"Celsius",2.67e-18,"m^3","Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes, pg.106",NA,"Hira",333.0945,34.8277382972278,-8.04897240048268,-40.4644532014807,34.8277382972278,-0.379084446868582,5.89570795761324e-10
"324","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Alicyclobacillus acidocaldarius","Alicyclobacillus","Alicyclobacillaceae","Bacillales","Bacilli","Bacteria",2.22e-05,"s^-1",60.4,"Celsius",7.73e-19,"m^3","corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, patric, rrndb","238, 555, 5029, 7637, 12331, 12396, 15024, 15716, 18701, 18707, 18723","Madin",333.55,34.7801771076179,-10.715418269086,-41.7040079042875,34.7801771076179,-0.379084446868582,4.17199172224825e-11
"325","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Pelotomaculum thermopropionicum","Pelotomaculum","Peptococcaceae","Clostridiales","Clostridia","Bacteria",1.91e-05,"s^-1",55.4126,"Celsius",9.19e-19,"m^3","Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes","pg.997","Hira",328.5626,35.3081211137419,-10.8658222229117,-41.5310008305193,35.3081211137419,-0.379084446868582,2.93836774279716e-11
"326","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Clostridium perfringens","Clostridium","Clostridiaceae","Clostridiales","Clostridia","Bacteria",0.000787,"s^-1",43.0115,"Celsius",4.13e-17,"m^3","Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes","pg.799","Hira",316.1615,36.6930447706186,-7.14728230954687,-37.7256691739258,36.6930447706186,-0.379084446868582,7.16212009358943e-10
"327","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Caldicellulosiruptor obsidiansis","Caldicellulosiruptor","Thermoanaerobacterales Family III. Incertae Sedis","Thermoanaerobacterales","Clostridia","Bacteria",0.00020873,"s^-1",77.9896,"Celsius",6.07e-20,"m^3","https://www.ncbi.nlm.nih.gov/pubmed/20023107",NA,"Hira",351.1396,33.0379372598418,-8.47446900720646,-44.2483432548095,33.0379372598418,-0.379084446868582,7.59290114492285e-10
"328","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Clostridium thermobutyricum","Clostridium","Clostridiaceae","Clostridiales","Clostridia","Bacteria",3.5e-05,"s^-1",55,"Celsius",2.29e-18,"m^3","corkrey, engqvist, gold","13, 555, 12331","Madin",328.15,35.3525158441138,-10.2601624964749,-40.6179798563267,35.3525158441138,-0.379084446868582,5.29458506419896e-11
"329","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","[Clostridium] paradoxum",NA,"Peptostreptococcaceae","Clostridiales","Clostridia","Bacteria",2.45e-05,"s^-1",56,"Celsius",1.88e-18,"m^3","corkrey, engqvist, gold, rrndb","465, 555, 12331, 18748","Madin",329.15,35.2451103577273,-10.6168374404136,-40.815259897051,35.2451103577273,-0.379084446868582,3.86022479080028e-11
"330","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Aeribacillus pallidus","Aeribacillus","Bacillaceae","Bacillales","Bacilli","Bacteria",5.89e-05,"s^-1",55.0274,"Celsius",1.93e-18,"m^3","Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes","pg. 156,  Reclassification of Geobacillus as Aeribacillus: https://www.ncbi.nlm.nih.gov/pubmed/19700455 ","Hira",328.1774,35.3495642120571,-9.73966946730673,-40.789011670976,35.3495642120571,-0.379084446868582,8.9200054649535e-11
"331","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Thermophile","Tepidibacter formicigenes","Tepidibacter","Peptostreptococcaceae","Clostridiales","Clostridia","Bacteria",0.000126091,"s^-1",45,"Celsius",1.88e-18,"m^3","corkrey, engqvist, fierer, gold","214, 555, 4129, 12331","Madin",318.15,36.4637060325191,-8.97850668946754,-40.815259897051,36.4637060325191,-0.379084446868582,1.25172225668183e-10
"332","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Mesophile","Bacillus amyloliquefaciens","Bacillus","Bacillaceae","Bacillales","Bacilli","Bacteria",6.41e-05,"s^-1",35.2,"Celsius",1.07e-18,"m^3","engqvist, genbank, gold, jemma-refseq, kegg, mediadb, microbe-directory, pasteur, patric, protraits, rrndb, bergeys","555, 4547, 7811, 8062, 8592, 8791, 9058, 9227, 9389, 9534, 9646, 9773, 9853, 9954, 10011, 10109, 10153, 10242, 10276, 10352, 10383, 10446, 10468, 10528, 10548, 10607, 10625, 10682, 12331, 12458, 15244, 15719, 15730, 15731, 16001, 16329, 16735, 16789, 18560, 18701, 18707, 18718, 18723","Madin",308.35,37.6225979382064,-9.65506619403765,-41.378873025419,37.6225979382064,-0.379084446868582,4.10098873589267e-11
"333","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Mesophile","Acetanaerobacterium elongatum","Acetanaerobacterium","Ruminococcaceae","Clostridiales","Clostridia","Bacteria",1.24e-05,"s^-1",37,"Celsius",4.17e-19,"m^3","corkrey, fierer, gold","128, 558, 12331","Madin",310.15,37.4042497960533,-11.2978140853533,-42.3212007310762,37.4042497960533,-0.379084446868582,8.61786768809004e-12
"334","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Mesophile","[Clostridium] termitidis","Ruminiclostridium","Ruminococcaceae","Clostridiales","Clostridia","Bacteria",5.91e-06,"s^-1",37,"Celsius",9.49e-19,"m^3","corkrey, engqvist, gold, microbe-directory, patric, bergeys","21, 555, 12331, 18701, 18707","Madin",310.15,37.4042497960533,-12.0388647265463,-41.498878154265,37.4042497960533,-0.379084446868582,4.10738693843646e-12
"335","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Mesophile","Acetobacterium carbinolicum","Acetobacterium","Eubacteriaceae","Clostridiales","Clostridia","Bacteria",1.05e-05,"s^-1",25.326,"Celsius",1.16e-18,"m^3","Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes","pg.894","Hira",298.476,38.8672056521996,-11.4641353008008,-41.2981116687745,38.8672056521996,-0.379084446868582,4.19097187929437e-12
"336","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Mesophile","Lactobacillus casei","Lactobacillus","Lactobacillaceae","Lactobacillales","Bacilli","Bacteria",0.000127889,"s^-1",36,"Celsius",1.72e-18,"m^3","campedelli, engqvist, genbank, gold, kegg, masonmm, microbe-directory, patric, protraits, rrndb, bergeys","2, 555, 4485, 7859, 8023, 8625, 8770, 9079, 9210, 9405, 9519, 9659, 9761, 12331, 14762, 15204, 15849, 15850, 16209, 16584, 17391, 18545, 18701, 18707, 18718, 18723","Madin",309.15,37.525240414834,-8.96434785776926,-40.9042073830675,37.525240414834,-0.379084446868582,8.48969571174685e-11
"337","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Mesophile","Lactobacillus plantarum","Lactobacillus","Lactobacillaceae","Lactobacillales","Bacilli","Bacteria",6.42e-05,"s^-1",36.02,"Celsius",4.46e-18,"m^3","bacdive-microa, campedelli, engqvist, genbank, gold, jemma-refseq, kegg, mediadb, microbe-directory, pasteur, patric, protraits, rrndb, silva, bergeys","1, 2, 555, 4676, 7740, 8108, 8554, 8815, 9034, 9247, 9372, 9549, 9633, 9785, 9841, 9963, 10002, 10118, 10148, 10245, 10272, 10356, 10379, 10465, 10531, 10546, 10610, 10622, 10685, 10696, 10748, 10760, 10812, 10823, 10921, 10962, 10972, 10007, 11015, 11047, 5426, 11084, 11091, 11122, 11129, 11164, 11169, 11199, 11204, 11236, 11240, 11268, 11273, 11298, 11304, 11328, 11331, 11349, 11352, 11992, 12331, 13146, 14165, 14985, 15247, 16325, 16527, 16553, 17405, 18560, 18701, 18707, 18718, 18723, 18875","Madin",309.17,37.5228129321925,-9.65350734726836,-39.9513829078608,37.5228129321925,-0.379084446868582,4.26573240333742e-11
"338","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Mesophile","Lactobacillus paracasei","Lactobacillus","Lactobacillaceae","Lactobacillales","Bacilli","Bacteria",8.35e-05,"s^-1",34.0105,"Celsius",1.88e-18,"m^3","Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes, pg.504","pg.504","Hira",307.1605,37.76829401647,-9.39066392610746,-40.815259897051,37.76829401647,-0.379084446868582,5.05510816779998e-11
"339","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Mesophile","Brevibacillus laterosporus","Brevibacillus","Paenibacillaceae","Bacillales","Bacilli","Bacteria",3.18e-05,"s^-1",37,"Celsius",1.26e-18,"m^3","corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, pasteur, patric, protraits, rrndb, bergeys","459, 555, 5465, 7512, 8237, 12331, 12564, 17474, 18701, 18707, 18718, 18723","Madin",310.15,37.4042497960533,-10.3560442681781,-41.2154199529294,37.4042497960533,-0.379084446868582,2.21006606839728e-11
"340","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Mesophile","Virgibacillus halodenitrificans","Virgibacillus","Bacillaceae","Bacillales","Bacilli","Bacteria",4.49e-05,"s^-1",37.5,"Celsius",1.67e-18,"m^3","corkrey, engqvist, genbank, gold, jemma-refseq, kegg, microbe-directory, protraits, rrndb, bergeys","426, 555, 5940, 12331, 14019, 18132, 18701, 18718, 18723","Madin",310.65,37.3440465934201,-10.0110727632161,-40.9337080474642,37.3440465934201,-0.379084446868582,3.19253736553452e-11
"341","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Mesophile","Halanaerobium alcaliphilum","Halanaerobium","Halanaerobiaceae","Halanaerobiales","Clostridia","Bacteria",8.26e-05,"s^-1",36.643,"Celsius",1.95e-18,"m^3","Bergey's Manual of Systematic Bacteriology: Volume 3: The Firmicutes, pg.1198","pg.1199","Hira",309.793,37.4473537951017,-9.40150087743734,-40.7787023013172,37.4473537951017,-0.379084446868582,5.64757215308415e-11
"342","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Mesophile","Alkalibacterium indicireducens","Alkalibacterium","Carnobacteriaceae","Lactobacillales","Bacilli","Bacteria",7.06e-05,"s^-1",25,"Celsius",1.22e-18,"m^3","corkrey, fierer, gold","521, 739, 12331","Madin",298.15,38.9097034185676,-9.55848041346508,-41.2476808151477,38.9097034185676,-0.379084446868582,2.7728958607966e-11
"343","Firmicutes",0.122233680666027,-18.1953690395903,0.149153504465972,0.379084446868582,"Mesophile","[Clostridium] ultunense",NA,"Tissierellaceae","Tissierellales","Tissierellia","Bacteria",1.23e-06,"s^-1",37,"Celsius",2.76e-17,"m^3","corkrey, engqvist, gold, microbe-directory, patric, bergeys","116, 555, 12331, 18701, 18707","Madin",310.15,37.4042497960533,-13.6084963885799,-38.1287159011697,37.4042497960533,-0.379084446868582,8.54836875512157e-13
